Year,Month,Day,HadGEM2-ES
2043,11,21,13.04
2043,11,22,12.83
2043,11,23,12.62
2043,11,24,12.41
2043,11,25,12.19
2043,11,26,11.99
2043,11,27,11.79
2043,11,28,11.63
2043,11,29,87.69
2043,11,30,222.88
2043,12,1,216.83
2043,12,2,99.30
2043,12,3,46.46
2043,12,4,163.71
2043,12,5,144.37
2043,12,6,67.23
2043,12,7,37.21
2043,12,8,27.20
2043,12,9,24.05
2043,12,10,22.94
2043,12,11,48.60
2043,12,12,35.21
2043,12,13,98.06
2043,12,14,104.52
2043,12,15,53.59
2043,12,16,33.17
2043,12,17,26.35
2043,12,18,30.59
2043,12,19,25.24
2043,12,20,45.96
2043,12,21,103.92
2043,12,22,187.86
2043,12,23,117.66
2043,12,24,59.80
2043,12,25,37.23
2043,12,26,29.65
2043,12,27,27.17
2043,12,28,26.19
2043,12,29,25.62
2043,12,30,25.15
2043,12,31,24.72
2044,1,1,24.72
2044,1,2,73.34
2044,1,3,98.80
2044,1,4,55.18
2044,1,5,35.46
2044,1,6,28.04
2044,1,7,25.41
2044,1,8,24.37
2044,1,9,23.80
2044,1,10,23.35
2044,1,11,25.96
2044,1,12,97.65
2044,1,13,200.27
2044,1,14,144.03
2044,1,15,84.18
2044,1,16,46.14
2044,1,17,32.90
2044,1,18,28.64
2044,1,19,27.16
2044,1,20,27.81
2044,1,21,35.59
2044,1,22,101.34
2044,1,23,275.26
2044,1,24,355.88
2044,1,25,314.75
2044,1,26,190.88
2044,1,27,92.07
2044,1,28,56.18
2044,1,29,44.83
2044,1,30,40.81
2044,1,31,39.18
2044,2,1,38.26
2044,2,2,37.56
2044,2,3,36.91
2044,2,4,36.28
2044,2,5,35.67
2044,2,6,39.08
2044,2,7,50.57
2044,2,8,47.42
2044,2,9,44.91
2044,2,10,38.89
2044,2,11,35.01
2044,2,12,33.12
2044,2,13,32.13
2044,2,14,31.47
2044,2,15,30.90
2044,2,16,30.36
2044,2,17,29.86
2044,2,18,29.37
2044,2,19,30.13
2044,2,20,129.94
2044,2,21,76.02
2044,2,22,199.84
2044,2,23,178.30
2044,2,24,89.24
2044,2,25,51.73
2044,2,26,38.85
2044,2,27,34.69
2044,2,28,33.18
2044,2,29,79.12
2044,3,1,165.97
2044,3,2,97.14
2044,3,3,143.02
2044,3,4,219.78
2044,3,5,136.78
2044,3,6,73.58
2044,3,7,49.74
2044,3,8,60.94
2044,3,9,117.91
2044,3,10,76.99
2044,3,11,46.64
2044,3,12,40.01
2044,3,13,38.05
2044,3,14,37.13
2044,3,15,56.37
2044,3,16,112.31
2044,3,17,183.45
2044,3,18,138.64
2044,3,19,80.75
2044,3,20,53.05
2044,3,21,42.96
2044,3,22,39.48
2044,3,23,38.07
2044,3,24,37.24
2044,3,25,36.54
2044,3,26,50.17
2044,3,27,186.64
2044,3,28,180.43
2044,3,29,94.03
2044,3,30,56.90
2044,3,31,43.92
2044,4,1,39.66
2044,4,2,38.04
2044,4,3,37.15
2044,4,4,36.48
2044,4,5,35.87
2044,4,6,35.29
2044,4,7,34.68
2044,4,8,34.08
2044,4,9,33.51
2044,4,10,32.95
2044,4,11,32.37
2044,4,12,31.79
2044,4,13,31.25
2044,4,14,74.55
2044,4,15,202.03
2044,4,16,344.33
2044,4,17,318.75
2044,4,18,210.12
2044,4,19,97.82
2044,4,20,58.58
2044,4,21,62.69
2044,4,22,233.55
2044,4,23,232.55
2044,4,24,124.23
2044,4,25,70.28
2044,4,26,53.22
2044,4,27,47.87
2044,4,28,45.90
2044,4,29,47.89
2044,4,30,174.41
2044,5,1,159.15
2044,5,2,122.62
2044,5,3,109.83
2044,5,4,68.43
2044,5,5,52.65
2044,5,6,47.63
2044,5,7,45.76
2044,5,8,44.72
2044,5,9,43.87
2044,5,10,43.06
2044,5,11,42.41
2044,5,12,41.74
2044,5,13,41.03
2044,5,14,40.36
2044,5,15,39.67
2044,5,16,38.83
2044,5,17,38.13
2044,5,18,37.50
2044,5,19,36.91
2044,5,20,36.31
2044,5,21,35.71
2044,5,22,44.32
2044,5,23,50.31
2044,5,24,41.82
2044,5,25,36.40
2044,5,26,34.05
2044,5,27,37.30
2044,5,28,35.22
2044,5,29,32.85
2044,5,30,35.59
2044,5,31,56.08
2044,6,1,61.42
2044,6,2,46.32
2044,6,3,36.21
2044,6,4,31.90
2044,6,5,30.11
2044,6,6,29.21
2044,6,7,28.61
2044,6,8,28.13
2044,6,9,27.65
2044,6,10,27.14
2044,6,11,26.68
2044,6,12,26.19
2044,6,13,25.67
2044,6,14,28.77
2044,6,15,48.18
2044,6,16,39.55
2044,6,17,31.47
2044,6,18,47.54
2044,6,19,39.40
2044,6,20,30.52
2044,6,21,26.05
2044,6,22,24.11
2044,6,23,23.10
2044,6,24,22.59
2044,6,25,22.32
2044,6,26,22.00
2044,6,27,21.60
2044,6,28,21.20
2044,6,29,20.79
2044,6,30,20.38
2044,7,1,22.90
2044,7,2,29.93
2044,7,3,140.93
2044,7,4,170.15
2044,7,5,114.88
2044,7,6,61.66
2044,7,7,36.84
2044,7,8,27.88
2044,7,9,24.90
2044,7,10,23.77
2044,7,11,23.17
2044,7,12,22.71
2044,7,13,22.26
2044,7,14,21.83
2044,7,15,21.43
2044,7,16,21.07
2044,7,17,20.69
2044,7,18,20.36
2044,7,19,20.04
2044,7,20,19.74
2044,7,21,19.44
2044,7,22,19.15
2044,7,23,18.81
2044,7,24,18.51
2044,7,25,18.22
2044,7,26,17.88
2044,7,27,17.49
2044,7,28,17.19
2044,7,29,16.96
2044,7,30,16.68
2044,7,31,16.44
2044,8,1,16.14
2044,8,2,15.78
2044,8,3,15.49
2044,8,4,15.21
2044,8,5,14.95
2044,8,6,14.73
2044,8,7,14.46
2044,8,8,14.19
2044,8,9,13.90
2044,8,10,13.68
2044,8,11,13.43
2044,8,12,13.23
2044,8,13,13.05
2044,8,14,12.89
2044,8,15,12.73
2044,8,16,12.54
2044,8,17,12.27
2044,8,18,12.03
2044,8,19,11.85
2044,8,20,11.60
2044,8,21,11.42
2044,8,22,11.27
2044,8,23,11.06
2044,8,24,10.81
2044,8,25,10.64
2044,8,26,10.51
2044,8,27,10.32
2044,8,28,10.13
2044,8,29,10.02
2044,8,30,9.88
2044,8,31,9.65
2044,9,1,9.46
2044,9,2,9.34
2044,9,3,9.19
2044,9,4,9.02
2044,9,5,8.86
2044,9,6,8.69
2044,9,7,8.52
2044,9,8,8.41
2044,9,9,8.26
2044,9,10,8.07
2044,9,11,7.85
2044,9,12,7.68
2044,9,13,7.53
2044,9,14,7.44
2044,9,15,7.37
2044,9,16,7.35
2044,9,17,7.24
2044,9,18,7.13
2044,9,19,7.04
2044,9,20,6.93
2044,9,21,6.81
2044,9,22,6.68
2044,9,23,6.57
2044,9,24,6.44
2044,9,25,6.34
2044,9,26,6.22
2044,9,27,6.10
2044,9,28,5.99
2044,9,29,5.88
2044,9,30,5.76
2044,10,1,5.66
2044,10,2,5.57
2044,10,3,5.53
2044,10,4,5.48
2044,10,5,5.39
2044,10,6,21.63
2044,10,7,13.55
2044,10,8,8.26
2044,10,9,6.26
2044,10,10,5.59
2044,10,11,5.32
2044,10,12,5.17
2044,10,13,5.06
2044,10,14,4.99
2044,10,15,4.94
2044,10,16,4.88
2044,10,17,4.80
2044,10,18,4.73
2044,10,19,4.65
2044,10,20,4.54
2044,10,21,4.44
2044,10,22,4.35
2044,10,23,4.30
2044,10,24,4.24
2044,10,25,4.14
2044,10,26,4.06
2044,10,27,4.01
2044,10,28,3.94
2044,10,29,3.89
2044,10,30,3.83
2044,10,31,3.74
2044,11,1,3.67
2044,11,2,3.63
2044,11,3,3.56
2044,11,4,3.52
2044,11,5,3.47
2044,11,6,3.42
2044,11,7,3.37
2044,11,8,3.32
2044,11,9,3.26
2044,11,10,3.21
2044,11,11,3.16
2044,11,12,44.85
2044,11,13,148.26
2044,11,14,230.27
2044,11,15,240.67
2044,11,16,141.55
2044,11,17,62.11
2044,11,18,56.34
2044,11,19,47.53
2044,11,20,32.21
2044,11,21,22.38
2044,11,22,17.94
2044,11,23,93.37
2044,11,24,158.45
2044,11,25,87.07
2044,11,26,126.51
2044,11,27,71.42
2044,11,28,39.38
2044,11,29,26.75
2044,11,30,22.47
2044,12,1,21.01
2044,12,2,22.50
2044,12,3,101.71
2044,12,4,75.15
2044,12,5,36.77
2044,12,6,25.28
2044,12,7,22.00
2044,12,8,34.55
2044,12,9,65.68
2044,12,10,120.68
2044,12,11,69.05
2044,12,12,40.05
2044,12,13,28.36
2044,12,14,24.04
2044,12,15,22.42
2044,12,16,21.69
2044,12,17,21.22
2044,12,18,92.27
2044,12,19,55.00
2044,12,20,34.31
2044,12,21,25.68
2044,12,22,22.54
2044,12,23,21.37
2044,12,24,20.79
2044,12,25,20.38
2044,12,26,86.41
2044,12,27,120.94
2044,12,28,207.33
2044,12,29,128.46
2044,12,30,65.11
2044,12,31,38.53
2045,1,1,29.39
2045,1,2,26.40
2045,1,3,25.30
2045,1,4,24.71
2045,1,5,24.25
2045,1,6,23.83
2045,1,7,23.43
2045,1,8,23.03
2045,1,9,22.65
2045,1,10,22.26
2045,1,11,21.88
2045,1,12,21.52
2045,1,13,21.16
2045,1,14,20.81
2045,1,15,20.46
2045,1,16,20.12
2045,1,17,19.79
2045,1,18,19.46
2045,1,19,19.14
2045,1,20,18.82
2045,1,21,18.50
2045,1,22,18.18
2045,1,23,17.89
2045,1,24,17.58
2045,1,25,17.28
2045,1,26,16.99
2045,1,27,16.72
2045,1,28,16.43
2045,1,29,16.16
2045,1,30,15.88
2045,1,31,15.60
2045,2,1,28.56
2045,2,2,17.60
2045,2,3,15.55
2045,2,4,14.94
2045,2,5,14.63
2045,2,6,14.36
2045,2,7,14.11
2045,2,8,13.89
2045,2,9,13.65
2045,2,10,13.41
2045,2,11,13.19
2045,2,12,12.97
2045,2,13,12.76
2045,2,14,12.53
2045,2,15,12.32
2045,2,16,12.12
2045,2,17,11.91
2045,2,18,11.72
2045,2,19,11.54
2045,2,20,11.33
2045,2,21,11.12
2045,2,22,10.94
2045,2,23,89.46
2045,2,24,144.37
2045,2,25,78.84
2045,2,26,48.48
2045,2,27,36.50
2045,2,28,24.17
2045,3,1,50.13
2045,3,2,105.30
2045,3,3,141.87
2045,3,4,235.33
2045,3,5,283.95
2045,3,6,219.61
2045,3,7,123.24
2045,3,8,64.86
2045,3,9,40.46
2045,3,10,31.95
2045,3,11,189.13
2045,3,12,213.75
2045,3,13,121.46
2045,3,14,100.23
2045,3,15,92.47
2045,3,16,59.01
2045,3,17,42.52
2045,3,18,44.04
2045,3,19,40.64
2045,3,20,39.94
2045,3,21,36.20
2045,3,22,33.50
2045,3,23,33.62
2045,3,24,42.32
2045,3,25,39.44
2045,3,26,34.45
2045,3,27,31.52
2045,3,28,33.09
2045,3,29,58.01
2045,3,30,188.13
2045,3,31,130.62
2045,4,1,73.03
2045,4,2,45.92
2045,4,3,66.79
2045,4,4,88.98
2045,4,5,68.09
2045,4,6,54.41
2045,4,7,38.80
2045,4,8,33.56
2045,4,9,31.70
2045,4,10,31.43
2045,4,11,30.58
2045,4,12,29.74
2045,4,13,29.15
2045,4,14,28.69
2045,4,15,28.19
2045,4,16,27.70
2045,4,17,27.28
2045,4,18,26.86
2045,4,19,26.41
2045,4,20,25.95
2045,4,21,25.51
2045,4,22,25.06
2045,4,23,24.59
2045,4,24,24.12
2045,4,25,23.74
2045,4,26,23.39
2045,4,27,23.01
2045,4,28,22.62
2045,4,29,22.25
2045,4,30,21.87
2045,5,1,21.44
2045,5,2,21.08
2045,5,3,23.67
2045,5,4,24.63
2045,5,5,22.42
2045,5,6,20.52
2045,5,7,19.70
2045,5,8,19.23
2045,5,9,18.88
2045,5,10,18.57
2045,5,11,78.38
2045,5,12,48.83
2045,5,13,28.32
2045,5,14,21.44
2045,5,15,19.21
2045,5,16,18.36
2045,5,17,17.98
2045,5,18,63.78
2045,5,19,100.26
2045,5,20,49.74
2045,5,21,29.30
2045,5,22,22.09
2045,5,23,19.72
2045,5,24,18.82
2045,5,25,18.34
2045,5,26,17.98
2045,5,27,17.58
2045,5,28,17.24
2045,5,29,16.93
2045,5,30,16.64
2045,5,31,16.37
2045,6,1,16.09
2045,6,2,15.87
2045,6,3,15.64
2045,6,4,15.37
2045,6,5,15.09
2045,6,6,14.78
2045,6,7,14.45
2045,6,8,14.17
2045,6,9,13.95
2045,6,10,13.77
2045,6,11,13.54
2045,6,12,13.31
2045,6,13,13.06
2045,6,14,12.81
2045,6,15,12.54
2045,6,16,12.32
2045,6,17,12.16
2045,6,18,11.94
2045,6,19,11.75
2045,6,20,11.58
2045,6,21,11.42
2045,6,22,11.23
2045,6,23,11.01
2045,6,24,10.81
2045,6,25,10.64
2045,6,26,10.47
2045,6,27,10.27
2045,6,28,10.06
2045,6,29,9.84
2045,6,30,9.57
2045,7,1,9.34
2045,7,2,9.25
2045,7,3,9.16
2045,7,4,9.01
2045,7,5,8.86
2045,7,6,8.71
2045,7,7,8.57
2045,7,8,8.41
2045,7,9,8.24
2045,7,10,8.07
2045,7,11,7.90
2045,7,12,7.73
2045,7,13,7.70
2045,7,14,7.59
2045,7,15,7.43
2045,7,16,7.25
2045,7,17,7.04
2045,7,18,6.95
2045,7,19,6.87
2045,7,20,6.70
2045,7,21,6.54
2045,7,22,6.44
2045,7,23,6.38
2045,7,24,6.32
2045,7,25,6.22
2045,7,26,6.12
2045,7,27,6.00
2045,7,28,5.86
2045,7,29,5.73
2045,7,30,21.00
2045,7,31,29.82
2045,8,1,20.16
2045,8,2,12.02
2045,8,3,8.17
2045,8,4,6.72
2045,8,5,6.17
2045,8,6,5.90
2045,8,7,5.70
2045,8,8,5.60
2045,8,9,5.58
2045,8,10,5.51
2045,8,11,5.41
2045,8,12,5.35
2045,8,13,5.23
2045,8,14,5.11
2045,8,15,4.98
2045,8,16,4.95
2045,8,17,4.96
2045,8,18,4.89
2045,8,19,4.80
2045,8,20,4.71
2045,8,21,4.60
2045,8,22,4.50
2045,8,23,4.40
2045,8,24,4.29
2045,8,25,4.18
2045,8,26,4.10
2045,8,27,4.04
2045,8,28,5.86
2045,8,29,30.73
2045,8,30,29.43
2045,8,31,16.80
2045,9,1,9.19
2045,9,2,18.08
2045,9,3,31.11
2045,9,4,19.57
2045,9,5,11.00
2045,9,6,7.26
2045,9,7,5.89
2045,9,8,5.39
2045,9,9,5.14
2045,9,10,5.04
2045,9,11,4.99
2045,9,12,4.93
2045,9,13,70.30
2045,9,14,129.68
2045,9,15,96.83
2045,9,16,50.79
2045,9,17,25.10
2045,9,18,14.62
2045,9,19,10.97
2045,9,20,9.76
2045,9,21,10.17
2045,9,22,9.67
2045,9,23,9.22
2045,9,24,8.92
2045,9,25,8.69
2045,9,26,8.49
2045,9,27,8.33
2045,9,28,8.19
2045,9,29,8.11
2045,9,30,7.97
2045,10,1,7.83
2045,10,2,7.72
2045,10,3,7.59
2045,10,4,67.33
2045,10,5,330.62
2045,10,6,347.31
2045,10,7,274.29
2045,10,8,186.75
2045,10,9,92.28
2045,10,10,41.10
2045,10,11,28.30
2045,10,12,114.38
2045,10,13,60.91
2045,10,14,37.07
2045,10,15,59.67
2045,10,16,42.74
2045,10,17,32.05
2045,10,18,76.09
2045,10,19,44.65
2045,10,20,31.37
2045,10,21,26.59
2045,10,22,24.92
2045,10,23,24.15
2045,10,24,23.62
2045,10,25,23.20
2045,10,26,22.82
2045,10,27,22.50
2045,10,28,22.15
2045,10,29,21.79
2045,10,30,21.42
2045,10,31,21.07
2045,11,1,20.73
2045,11,2,20.38
2045,11,3,163.32
2045,11,4,131.49
2045,11,5,65.56
2045,11,6,37.21
2045,11,7,27.37
2045,11,8,24.18
2045,11,9,203.99
2045,11,10,320.25
2045,11,11,317.28
2045,11,12,215.15
2045,11,13,113.53
2045,11,14,84.83
2045,11,15,66.50
2045,11,16,48.57
2045,11,17,40.14
2045,11,18,36.80
2045,11,19,35.39
2045,11,20,34.58
2045,11,21,33.95
2045,11,22,33.37
2045,11,23,105.00
2045,11,24,64.61
2045,11,25,44.24
2045,11,26,36.28
2045,11,27,33.39
2045,11,28,32.48
2045,11,29,140.43
2045,11,30,90.67
2045,12,1,55.25
2045,12,2,39.89
2045,12,3,34.46
2045,12,4,139.29
2045,12,5,154.98
2045,12,6,86.84
2045,12,7,140.89
2045,12,8,75.01
2045,12,9,48.48
2045,12,10,44.28
2045,12,11,39.37
2045,12,12,36.36
2045,12,13,38.82
2045,12,14,36.00
2045,12,15,134.63
2045,12,16,79.86
2045,12,17,50.38
2045,12,18,38.85
2045,12,19,34.81
2045,12,20,33.27
2045,12,21,42.38
2045,12,22,173.87
2045,12,23,166.49
2045,12,24,87.01
2045,12,25,52.35
2045,12,26,40.07
2045,12,27,77.81
2045,12,28,152.77
2045,12,29,83.47
2045,12,30,52.28
2045,12,31,45.54
2046,1,1,38.55
2046,1,2,35.76
2046,1,3,38.42
2046,1,4,35.38
2046,1,5,33.78
2046,1,6,32.92
2046,1,7,32.29
2046,1,8,36.35
2046,1,9,33.24
2046,1,10,31.39
2046,1,11,30.45
2046,1,12,29.83
2046,1,13,29.30
2046,1,14,28.80
2046,1,15,28.31
2046,1,16,27.84
2046,1,17,27.38
2046,1,18,26.92
2046,1,19,225.48
2046,1,20,263.84
2046,1,21,168.12
2046,1,22,85.27
2046,1,23,50.77
2046,1,24,38.76
2046,1,25,34.78
2046,1,26,33.29
2046,1,27,32.49
2046,1,28,121.07
2046,1,29,74.33
2046,1,30,46.86
2046,1,31,36.65
2046,2,1,33.16
2046,2,2,61.30
2046,2,3,59.16
2046,2,4,103.43
2046,2,5,103.00
2046,2,6,56.02
2046,2,7,42.44
2046,2,8,34.86
2046,2,9,32.29
2046,2,10,75.87
2046,2,11,89.41
2046,2,12,59.72
2046,2,13,41.35
2046,2,14,42.29
2046,2,15,184.69
2046,2,16,136.86
2046,2,17,70.53
2046,2,18,45.32
2046,2,19,36.77
2046,2,20,33.93
2046,2,21,32.77
2046,2,22,32.07
2046,2,23,31.50
2046,2,24,39.22
2046,2,25,98.65
2046,2,26,284.39
2046,2,27,330.23
2046,2,28,262.18
2046,3,1,129.06
2046,3,2,107.54
2046,3,3,80.77
2046,3,4,57.39
2046,3,5,48.98
2046,3,6,190.60
2046,3,7,291.45
2046,3,8,235.24
2046,3,9,202.96
2046,3,10,209.80
2046,3,11,140.03
2046,3,12,82.38
2046,3,13,107.52
2046,3,14,73.42
2046,3,15,74.70
2046,3,16,85.50
2046,3,17,135.16
2046,3,18,92.32
2046,3,19,66.35
2046,3,20,55.40
2046,3,21,51.21
2046,3,22,49.37
2046,3,23,48.24
2046,3,24,169.59
2046,3,25,258.36
2046,3,26,190.11
2046,3,27,100.92
2046,3,28,86.91
2046,3,29,64.73
2046,3,30,75.16
2046,3,31,201.31
2046,4,1,148.18
2046,4,2,86.26
2046,4,3,62.85
2046,4,4,107.24
2046,4,5,87.77
2046,4,6,63.20
2046,4,7,54.38
2046,4,8,63.42
2046,4,9,94.06
2046,4,10,117.07
2046,4,11,185.78
2046,4,12,198.28
2046,4,13,165.03
2046,4,14,103.09
2046,4,15,93.70
2046,4,16,69.00
2046,4,17,166.07
2046,4,18,268.43
2046,4,19,247.95
2046,4,20,157.82
2046,4,21,140.65
2046,4,22,87.59
2046,4,23,67.37
2046,4,24,60.11
2046,4,25,57.34
2046,4,26,55.98
2046,4,27,54.98
2046,4,28,54.04
2046,4,29,53.11
2046,4,30,52.21
2046,5,1,51.34
2046,5,2,50.47
2046,5,3,49.64
2046,5,4,48.80
2046,5,5,47.94
2046,5,6,47.14
2046,5,7,46.33
2046,5,8,45.51
2046,5,9,44.68
2046,5,10,43.92
2046,5,11,43.28
2046,5,12,42.62
2046,5,13,41.88
2046,5,14,41.13
2046,5,15,40.40
2046,5,16,39.67
2046,5,17,38.86
2046,5,18,38.21
2046,5,19,37.71
2046,5,20,37.19
2046,5,21,36.57
2046,5,22,37.05
2046,5,23,37.80
2046,5,24,36.59
2046,5,25,35.06
2046,5,26,33.97
2046,5,27,33.20
2046,5,28,32.57
2046,5,29,31.97
2046,5,30,31.39
2046,5,31,30.82
2046,6,1,30.26
2046,6,2,29.73
2046,6,3,29.24
2046,6,4,28.76
2046,6,5,28.32
2046,6,6,27.82
2046,6,7,27.34
2046,6,8,26.86
2046,6,9,26.34
2046,6,10,25.84
2046,6,11,25.37
2046,6,12,24.94
2046,6,13,24.62
2046,6,14,24.22
2046,6,15,23.80
2046,6,16,23.36
2046,6,17,22.96
2046,6,18,22.56
2046,6,19,22.23
2046,6,20,21.90
2046,6,21,21.52
2046,6,22,21.15
2046,6,23,20.79
2046,6,24,20.42
2046,6,25,20.01
2046,6,26,19.68
2046,6,27,19.34
2046,6,28,18.97
2046,6,29,18.59
2046,6,30,18.26
2046,7,1,17.96
2046,7,2,17.67
2046,7,3,17.35
2046,7,4,17.08
2046,7,5,16.83
2046,7,6,16.51
2046,7,7,16.20
2046,7,8,15.94
2046,7,9,15.69
2046,7,10,15.42
2046,7,11,15.16
2046,7,12,14.92
2046,7,13,14.68
2046,7,14,14.43
2046,7,15,14.18
2046,7,16,13.93
2046,7,17,13.69
2046,7,18,13.47
2046,7,19,13.23
2046,7,20,12.96
2046,7,21,12.72
2046,7,22,12.46
2046,7,23,12.20
2046,7,24,11.95
2046,7,25,11.74
2046,7,26,11.58
2046,7,27,11.48
2046,7,28,11.31
2046,7,29,11.08
2046,7,30,10.87
2046,7,31,10.70
2046,8,1,10.52
2046,8,2,10.35
2046,8,3,10.18
2046,8,4,9.99
2046,8,5,9.79
2046,8,6,9.60
2046,8,7,9.42
2046,8,8,9.23
2046,8,9,9.08
2046,8,10,8.89
2046,8,11,8.79
2046,8,12,8.70
2046,8,13,8.58
2046,8,14,8.42
2046,8,15,8.25
2046,8,16,8.07
2046,8,17,7.90
2046,8,18,7.82
2046,8,19,7.77
2046,8,20,7.65
2046,8,21,7.45
2046,8,22,7.30
2046,8,23,7.18
2046,8,24,7.11
2046,8,25,7.00
2046,8,26,6.86
2046,8,27,6.72
2046,8,28,6.58
2046,8,29,6.46
2046,8,30,6.35
2046,8,31,6.20
2046,9,1,6.00
2046,9,2,5.87
2046,9,3,5.76
2046,9,4,5.72
2046,9,5,5.61
2046,9,6,5.58
2046,9,7,5.58
2046,9,8,5.41
2046,9,9,5.30
2046,9,10,5.23
2046,9,11,5.21
2046,9,12,5.07
2046,9,13,4.96
2046,9,14,4.92
2046,9,15,4.90
2046,9,16,4.82
2046,9,17,4.71
2046,9,18,4.60
2046,9,19,4.49
2046,9,20,4.42
2046,9,21,4.38
2046,9,22,4.33
2046,9,23,4.30
2046,9,24,4.24
2046,9,25,8.92
2046,9,26,188.18
2046,9,27,191.08
2046,9,28,129.84
2046,9,29,58.27
2046,9,30,25.09
2046,10,1,15.33
2046,10,2,12.63
2046,10,3,11.86
2046,10,4,11.55
2046,10,5,11.33
2046,10,6,11.10
2046,10,7,10.94
2046,10,8,10.78
2046,10,9,10.59
2046,10,10,10.40
2046,10,11,10.22
2046,10,12,10.02
2046,10,13,9.84
2046,10,14,9.69
2046,10,15,15.97
2046,10,16,104.24
2046,10,17,53.80
2046,10,18,24.63
2046,10,19,15.08
2046,10,20,12.15
2046,10,21,28.74
2046,10,22,216.12
2046,10,23,239.73
2046,10,24,128.06
2046,10,25,58.26
2046,10,26,32.35
2046,10,27,23.06
2046,10,28,48.57
2046,10,29,157.97
2046,10,30,88.63
2046,10,31,43.14
2046,11,1,27.90
2046,11,2,23.14
2046,11,3,21.60
2046,11,4,20.90
2046,11,5,20.50
2046,11,6,20.17
2046,11,7,19.85
2046,11,8,19.52
2046,11,9,19.19
2046,11,10,18.88
2046,11,11,18.58
2046,11,12,18.28
2046,11,13,17.97
2046,11,14,17.67
2046,11,15,22.90
2046,11,16,60.23
2046,11,17,36.51
2046,11,18,24.36
2046,11,19,19.48
2046,11,20,17.72
2046,11,21,17.00
2046,11,22,16.61
2046,11,23,16.27
2046,11,24,200.40
2046,11,25,263.18
2046,11,26,187.41
2046,11,27,83.76
2046,11,28,42.95
2046,11,29,32.75
2046,11,30,30.70
2046,12,1,35.53
2046,12,2,33.96
2046,12,3,28.33
2046,12,4,25.11
2046,12,5,136.72
2046,12,6,102.07
2046,12,7,52.77
2046,12,8,34.65
2046,12,9,28.82
2046,12,10,26.25
2046,12,11,26.88
2046,12,12,25.36
2046,12,13,25.45
2046,12,14,25.12
2046,12,15,23.90
2046,12,16,22.94
2046,12,17,102.87
2046,12,18,162.85
2046,12,19,82.94
2046,12,20,45.08
2046,12,21,31.20
2046,12,22,26.66
2046,12,23,25.11
2046,12,24,26.16
2046,12,25,24.48
2046,12,26,23.69
2046,12,27,23.18
2046,12,28,22.76
2046,12,29,22.37
2046,12,30,22.00
2046,12,31,52.98
2047,1,1,73.91
2047,1,2,94.10
2047,1,3,51.30
2047,1,4,119.42
2047,1,5,62.52
2047,1,6,66.53
2047,1,7,40.87
2047,1,8,29.83
2047,1,9,25.77
2047,1,10,24.28
2047,1,11,23.60
2047,1,12,23.13
2047,1,13,22.72
2047,1,14,136.00
2047,1,15,71.86
2047,1,16,39.96
2047,1,17,28.60
2047,1,18,24.91
2047,1,19,23.63
2047,1,20,23.01
2047,1,21,22.57
2047,1,22,22.17
2047,1,23,116.29
2047,1,24,122.04
2047,1,25,59.83
2047,1,26,34.04
2047,1,27,26.62
2047,1,28,24.35
2047,1,29,23.49
2047,1,30,22.99
2047,1,31,22.58
2047,2,1,22.20
2047,2,2,21.83
2047,2,3,21.47
2047,2,4,21.11
2047,2,5,20.77
2047,2,6,20.42
2047,2,7,20.06
2047,2,8,19.74
2047,2,9,19.41
2047,2,10,19.09
2047,2,11,18.77
2047,2,12,18.46
2047,2,13,18.14
2047,2,14,17.82
2047,2,15,157.28
2047,2,16,289.54
2047,2,17,266.68
2047,2,18,165.98
2047,2,19,84.49
2047,2,20,47.40
2047,2,21,34.17
2047,2,22,29.88
2047,2,23,28.38
2047,2,24,27.65
2047,2,25,30.18
2047,2,26,69.87
2047,2,27,172.66
2047,2,28,230.78
2047,3,1,282.78
2047,3,2,305.45
2047,3,3,255.50
2047,3,4,163.35
2047,3,5,98.48
2047,3,6,91.68
2047,3,7,80.28
2047,3,8,62.07
2047,3,9,49.82
2047,3,10,44.30
2047,3,11,41.96
2047,3,12,74.27
2047,3,13,67.49
2047,3,14,54.67
2047,3,15,123.65
2047,3,16,178.54
2047,3,17,98.38
2047,3,18,61.00
2047,3,19,169.34
2047,3,20,113.94
2047,3,21,68.73
2047,3,22,50.88
2047,3,23,57.69
2047,3,24,57.54
2047,3,25,57.46
2047,3,26,78.08
2047,3,27,56.03
2047,3,28,46.06
2047,3,29,41.85
2047,3,30,39.97
2047,3,31,38.92
2047,4,1,38.19
2047,4,2,37.51
2047,4,3,36.80
2047,4,4,36.12
2047,4,5,35.49
2047,4,6,58.03
2047,4,7,48.18
2047,4,8,132.21
2047,4,9,200.32
2047,4,10,190.25
2047,4,11,95.78
2047,4,12,57.21
2047,4,13,44.25
2047,4,14,39.97
2047,4,15,38.29
2047,4,16,37.34
2047,4,17,36.64
2047,4,18,36.10
2047,4,19,35.54
2047,4,20,34.94
2047,4,21,34.33
2047,4,22,33.72
2047,4,23,33.15
2047,4,24,32.62
2047,4,25,32.04
2047,4,26,31.49
2047,4,27,213.44
2047,4,28,267.80
2047,4,29,175.43
2047,4,30,89.07
2047,5,1,54.17
2047,5,2,42.37
2047,5,3,38.55
2047,5,4,121.10
2047,5,5,178.60
2047,5,6,200.72
2047,5,7,130.11
2047,5,8,74.98
2047,5,9,52.12
2047,5,10,44.06
2047,5,11,41.18
2047,5,12,39.94
2047,5,13,39.10
2047,5,14,107.96
